Timestamp,SRT,Biogas,Dig-stability,HSW-VS-load,HSW-COD-load,TWAS-VS-load,PS-VS-load,BOD-load,DayOfWeek,Forecast,HSW-COD-load_1,HSW-COD-load_2,HSW-COD-load_3,HSW-COD-load_4,HSW-COD-load_5,HSW-COD-load_6,HSW-VS-load_1,HSW-VS-load_2,HSW-VS-load_3,HSW-VS-load_4,HSW-VS-load_5,HSW-VS-load_6,PS-VS-load_1,PS-VS-load_2,PS-VS-load_3,PS-VS-load_4,PS-VS-load_5,PS-VS-load_6,TWAS-VS-load_1,TWAS-VS-load_2,TWAS-VS-load_3,TWAS-VS-load_4,TWAS-VS-load_5,TWAS-VS-load_6,Biogas_1,Biogas_2,Biogas_3,Biogas_4,Biogas_5,Biogas_6
2020-01-07,55.9,37.3,0.9,0.0,0.0,13104.630000000001,32115.69,384.75,1.0,50.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51367.82,45734.64,41566.3,35447.6,32740.8,29282.8,9778.460000000001,8540.03,8574.369999999999,8956.960000000001,28145.4,16957.100000000002,57.8,32.5,41.9,53.0,62.8,43.3
2020-01-08,30.9,50.7,0.9,0.0,0.0,6945.75,27765.61,496.8,2.0,48.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32115.69,51367.82,45734.64,41566.3,35447.6,32740.8,13104.630000000001,9778.460000000001,8540.03,8574.369999999999,8956.960000000001,28145.4,37.3,57.8,32.5,41.9,53.0,62.8
2020-01-09,53.2,48.2,0.8999999999999999,0.0,0.0,10034.48,25806.280000000002,652.74,3.0,56.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27765.61,32115.69,51367.82,45734.64,41566.3,35447.6,6945.75,13104.630000000001,9778.460000000001,8540.03,8574.369999999999,8956.960000000001,50.7,37.3,57.8,32.5,41.9,53.0
2020-01-10,34.0,56.2,0.95,0.0,0.0,12160.5,26112.000000000004,365.03299999999996,4.0,56.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25806.280000000002,27765.61,32115.69,51367.82,45734.64,41566.3,10034.48,6945.75,13104.630000000001,9778.460000000001,8540.03,8574.369999999999,48.2,50.7,37.3,57.8,32.5,41.9
2020-01-11,39.8,56.7,0.925,0.0,0.0,12671.039999999999,51068.453333333324,429.93,5.0,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26112.000000000004,25806.280000000002,27765.61,32115.69,51367.82,45734.64,12160.5,10034.48,6945.75,13104.630000000001,9778.460000000001,8540.03,56.2,48.2,50.7,37.3,57.8,32.5
2020-01-12,59.9,47.4,0.925,0.0,0.0,16785.0,30219.653333333332,1130.82,6.0,84.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51068.453333333324,26112.000000000004,25806.280000000002,27765.61,32115.69,51367.82,12671.039999999999,12160.5,10034.48,6945.75,13104.630000000001,9778.460000000001,56.7,56.2,48.2,50.7,37.3,57.8
2020-01-13,30.8,84.4,0.925,0.0,0.0,14858.320000000002,29725.6,1825.3760000000002,0.0,87.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30219.653333333332,51068.453333333324,26112.000000000004,25806.280000000002,27765.61,32115.69,16785.0,12671.039999999999,12160.5,10034.48,6945.75,13104.630000000001,47.4,56.7,56.2,48.2,50.7,37.3
2020-01-14,21.5,87.4,0.925,0.0,0.0,18334.68,56342.0,1597.5900000000001,1.0,82.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29725.6,30219.653333333332,51068.453333333324,26112.000000000004,25806.280000000002,27765.61,14858.320000000002,16785.0,12671.039999999999,12160.5,10034.48,6945.75,84.4,47.4,56.7,56.2,48.2,50.7
2020-01-15,31.0,82.3,0.925,0.0,0.0,22230.5,38033.9,2181.27,2.0,69.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56342.0,29725.6,30219.653333333332,51068.453333333324,26112.000000000004,25806.280000000002,18334.68,14858.320000000002,16785.0,12671.039999999999,12160.5,10034.48,87.4,84.4,47.4,56.7,56.2,48.2
2020-01-16,31.4,69.4,0.925,0.0,0.0,30121.06,46333.299999999996,2136.96,3.0,72.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38033.9,56342.0,29725.6,30219.653333333332,51068.453333333324,26112.000000000004,22230.5,18334.68,14858.320000000002,16785.0,12671.039999999999,12160.5,82.3,87.4,84.4,47.4,56.7,56.2
2020-01-17,38.5,72.7,0.95,0.0,0.0,23155.739999999998,34649.28,1567.98,4.0,47.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46333.299999999996,38033.9,56342.0,29725.6,30219.653333333332,51068.453333333324,30121.06,22230.5,18334.68,14858.320000000002,16785.0,12671.039999999999,69.4,82.3,87.4,84.4,47.4,56.7
2020-01-18,44.5,47.2,0.925,0.0,0.0,24582.800000000003,37766.88666666667,1013.6100000000001,5.0,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34649.28,46333.299999999996,38033.9,56342.0,29725.6,30219.653333333332,23155.739999999998,30121.06,22230.5,18334.68,14858.320000000002,16785.0,72.7,69.4,82.3,87.4,84.4,47.4
2020-01-19,46.3,39.6,0.925,0.0,0.0,19424.2,33219.70666666666,1438.32,6.0,60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37766.88666666667,34649.28,46333.299999999996,38033.9,56342.0,29725.6,24582.800000000003,23155.739999999998,30121.06,22230.5,18334.68,14858.320000000002,47.2,72.7,69.4,82.3,87.4,84.4
2020-01-20,28.4,60.5,0.925,0.0,0.0,15707.9,39664.18,2548.23,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33219.70666666666,37766.88666666667,34649.28,46333.299999999996,38033.9,56342.0,19424.2,24582.800000000003,23155.739999999998,30121.06,22230.5,18334.68,39.6,47.2,72.7,69.4,82.3,87.4
2020-01-21,27.7,52.0,0.875,0.0,0.0,16258.66,28255.68,1857.12,1.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39664.18,33219.70666666666,37766.88666666667,34649.28,46333.299999999996,38033.9,15707.9,19424.2,24582.800000000003,23155.739999999998,30121.06,22230.5,60.5,39.6,47.2,72.7,69.4,82.3
2020-01-22,37.8,68.0,0.95,0.0,0.0,18236.82,27253.59,1450.0,2.0,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28255.68,39664.18,33219.70666666666,37766.88666666667,34649.28,46333.299999999996,16258.66,15707.9,19424.2,24582.800000000003,23155.739999999998,30121.06,52.0,60.5,39.6,47.2,72.7,69.4
2020-01-23,34.6,73.5,0.95,0.0,0.0,26507.08,18999.425,1213.8999999999999,3.0,87.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27253.59,28255.68,39664.18,33219.70666666666,37766.88666666667,34649.28,18236.82,16258.66,15707.9,19424.2,24582.800000000003,23155.739999999998,68.0,52.0,60.5,39.6,47.2,72.7
2020-01-24,36.7,87.8,0.875,0.0,0.0,22655.230000000003,19178.359999999997,1826.37,4.0,55.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18999.425,27253.59,28255.68,39664.18,33219.70666666666,37766.88666666667,26507.08,18236.82,16258.66,15707.9,19424.2,24582.800000000003,73.5,68.0,52.0,60.5,39.6,47.2
2020-01-25,64.5,55.4,0.925,0.0,0.0,25290.18,13300.893333333333,1019.1999999999999,5.0,42.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19178.359999999997,18999.425,27253.59,28255.68,39664.18,33219.70666666666,22655.230000000003,26507.08,18236.82,16258.66,15707.9,19424.2,87.8,73.5,68.0,52.0,60.5,39.6
2020-01-26,60.8,42.3,0.875,0.0,0.0,28140.32,14145.039999999999,881.6,6.0,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13300.893333333333,19178.359999999997,18999.425,27253.59,28255.68,39664.18,25290.18,22655.230000000003,26507.08,18236.82,16258.66,15707.9,55.4,87.8,73.5,68.0,52.0,60.5
2020-01-27,23.9,35.5,0.9,0.0,0.0,44682.52,23976.48,2079.75,0.0,74.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14145.039999999999,13300.893333333333,19178.359999999997,18999.425,27253.59,28255.68,28140.32,25290.18,22655.230000000003,26507.08,18236.82,16258.66,42.3,55.4,87.8,73.5,68.0,52.0
2020-01-28,24.6,74.2,0.9,0.0,0.0,22284.800000000003,41859.090000000004,1314.0,1.0,77.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23976.48,14145.039999999999,13300.893333333333,19178.359999999997,18999.425,27253.59,44682.52,28140.32,25290.18,22655.230000000003,26507.08,18236.82,35.5,42.3,55.4,87.8,73.5,68.0
2020-01-29,35.6,77.6,0.9,0.0,0.0,23113.02,27110.64,1315.53,2.0,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41859.090000000004,23976.48,14145.039999999999,13300.893333333333,19178.359999999997,18999.425,22284.800000000003,44682.52,28140.32,25290.18,22655.230000000003,26507.08,74.2,35.5,42.3,55.4,87.8,73.5
2020-01-30,26.3,52.5,0.8500000000000001,0.0,0.0,39433.240000000005,17852.14,1058.76,3.0,78.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27110.64,41859.090000000004,23976.48,14145.039999999999,13300.893333333333,19178.359999999997,23113.02,22284.800000000003,44682.52,28140.32,25290.18,22655.230000000003,77.6,74.2,35.5,42.3,55.4,87.8
2020-01-31,31.2,78.9,0.9,0.0,0.0,28923.039999999997,13583.5,1361.36,4.0,63.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17852.14,27110.64,41859.090000000004,23976.48,14145.039999999999,13300.893333333333,39433.240000000005,23113.02,22284.800000000003,44682.52,28140.32,25290.18,52.5,77.6,74.2,35.5,42.3,55.4
2020-02-01,54.8,63.1,0.9,0.0,0.0,21441.75,27550.050000000003,656.5600000000001,5.0,42.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13583.5,17852.14,27110.64,41859.090000000004,23976.48,14145.039999999999,28923.039999999997,39433.240000000005,23113.02,22284.800000000003,44682.52,28140.32,78.9,52.5,77.6,74.2,35.5,42.3
2020-02-02,54.7,42.8,0.9,0.0,0.0,22312.5,28606.725000000002,1181.6,6.0,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27550.050000000003,13583.5,17852.14,27110.64,41859.090000000004,23976.48,21441.75,28923.039999999997,39433.240000000005,23113.02,22284.800000000003,44682.52,63.1,78.9,52.5,77.6,74.2,35.5
2020-02-03,30.0,49.6,0.925,0.0,0.0,27011.05,30112.0,1311.24,0.0,66.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28606.725000000002,27550.050000000003,13583.5,17852.14,27110.64,41859.090000000004,22312.5,21441.75,28923.039999999997,39433.240000000005,23113.02,22284.800000000003,42.8,63.1,78.9,52.5,77.6,74.2
2020-02-04,24.6,66.6,0.925,0.0,0.0,29647.56,35191.799999999996,1971.1999999999998,1.0,65.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30112.0,28606.725000000002,27550.050000000003,13583.5,17852.14,27110.64,27011.05,22312.5,21441.75,28923.039999999997,39433.240000000005,23113.02,49.6,42.8,63.1,78.9,52.5,77.6
2020-02-05,27.5,65.3,0.95,0.0,0.0,22393.600000000002,32045.8,1460.28,2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35191.799999999996,30112.0,28606.725000000002,27550.050000000003,13583.5,17852.14,29647.56,27011.05,22312.5,21441.75,28923.039999999997,39433.240000000005,66.6,49.6,42.8,63.1,78.9,52.5
2020-02-06,29.6,52.0,0.875,0.0,0.0,34982.84,29705.65,1674.0,3.0,60.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32045.8,35191.799999999996,30112.0,28606.725000000002,27550.050000000003,13583.5,22393.600000000002,29647.56,27011.05,22312.5,21441.75,28923.039999999997,65.3,66.6,49.6,42.8,63.1,78.9
2020-02-07,24.6,60.3,0.925,0.0,0.0,52107.9,43824.299999999996,1590.3899999999999,4.0,53.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29705.65,32045.8,35191.799999999996,30112.0,28606.725000000002,27550.050000000003,34982.84,22393.600000000002,29647.56,27011.05,22312.5,21441.75,52.0,65.3,66.6,49.6,42.8,63.1
2020-02-08,38.7,53.7,0.9,0.0,0.0,29081.519999999997,32519.153333333332,1332.09,5.0,43.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43824.299999999996,29705.65,32045.8,35191.799999999996,30112.0,28606.725000000002,52107.9,34982.84,22393.600000000002,29647.56,27011.05,22312.5,60.3,52.0,65.3,66.6,49.6,42.8
2020-02-09,41.4,43.1,0.925,0.0,0.0,42348.12,23662.079999999998,1003.4,6.0,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32519.153333333332,43824.299999999996,29705.65,32045.8,35191.799999999996,30112.0,29081.519999999997,52107.9,34982.84,22393.600000000002,29647.56,27011.05,53.7,60.3,52.0,65.3,66.6,49.6
2020-02-10,31.5,50.4,0.925,0.0,0.0,39592.799999999996,24175.19,1534.3,0.0,45.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23662.079999999998,32519.153333333332,43824.299999999996,29705.65,32045.8,35191.799999999996,42348.12,29081.519999999997,52107.9,34982.84,22393.600000000002,29647.56,43.1,53.7,60.3,52.0,65.3,66.6
2020-02-11,31.2,45.4,0.8999999999999999,0.0,0.0,41121.5,26548.32,1772.34,1.0,69.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24175.19,23662.079999999998,32519.153333333332,43824.299999999996,29705.65,32045.8,39592.799999999996,42348.12,29081.519999999997,52107.9,34982.84,22393.600000000002,50.4,43.1,53.7,60.3,52.0,65.3
2020-02-12,27.4,69.4,0.95,0.0,0.0,42631.95,24770.08,1860.3000000000002,2.0,55.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26548.32,24175.19,23662.079999999998,32519.153333333332,43824.299999999996,29705.65,41121.5,39592.799999999996,42348.12,29081.519999999997,52107.9,34982.84,45.4,50.4,43.1,53.7,60.3,52.0
2020-02-13,32.3,55.3,0.95,0.0,0.0,56668.649999999994,25164.66,1827.04,3.0,70.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24770.08,26548.32,24175.19,23662.079999999998,32519.153333333332,43824.299999999996,42631.95,41121.5,39592.799999999996,42348.12,29081.519999999997,52107.9,69.4,45.4,50.4,43.1,53.7,60.3
2020-02-14,24.1,70.7,0.8999999999999999,0.0,0.0,44521.36,26478.54,1123.08,4.0,52.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25164.66,24770.08,26548.32,24175.19,23662.079999999998,32519.153333333332,56668.649999999994,42631.95,41121.5,39592.799999999996,42348.12,29081.519999999997,55.3,69.4,45.4,50.4,43.1,53.7
2020-02-15,45.6,52.1,0.95,0.0,0.0,45352.439999999995,17400.3925,433.55,5.0,46.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26478.54,25164.66,24770.08,26548.32,24175.19,23662.079999999998,44521.36,56668.649999999994,42631.95,41121.5,39592.799999999996,42348.12,70.7,55.3,69.4,45.4,50.4,43.1
2020-02-16,40.7,46.8,0.95,0.0,0.0,45340.41,24070.825000000004,528.6600000000001,6.0,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17400.3925,26478.54,25164.66,24770.08,26548.32,24175.19,45352.439999999995,44521.36,56668.649999999994,42631.95,41121.5,39592.799999999996,52.1,70.7,55.3,69.4,45.4,50.4
2020-02-17,36.1,45.5,0.95,0.0,0.0,43248.36,31216.252500000002,1556.2,0.0,79.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24070.825000000004,17400.3925,26478.54,25164.66,24770.08,26548.32,45340.41,45352.439999999995,44521.36,56668.649999999994,42631.95,41121.5,46.8,52.1,70.7,55.3,69.4,45.4
2020-02-18,25.8,79.3,0.95,0.0,0.0,41106.6,27562.730000000003,2373.96,1.0,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31216.252500000002,24070.825000000004,17400.3925,26478.54,25164.66,24770.08,43248.36,45340.41,45352.439999999995,44521.36,56668.649999999994,42631.95,45.5,46.8,52.1,70.7,55.3,69.4
2020-02-19,31.1,73.5,0.95,0.0,0.0,38378.76,30155.36,1853.2800000000002,2.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27562.730000000003,31216.252500000002,24070.825000000004,17400.3925,26478.54,25164.66,41106.6,43248.36,45340.41,45352.439999999995,44521.36,56668.649999999994,79.3,45.5,46.8,52.1,70.7,55.3
2020-02-20,31.3,73.0,0.95,0.0,0.0,45427.92,34916.2,2008.3,3.0,94.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30155.36,27562.730000000003,31216.252500000002,24070.825000000004,17400.3925,26478.54,38378.76,41106.6,43248.36,45340.41,45352.439999999995,44521.36,73.5,79.3,45.5,46.8,52.1,70.7
2020-02-21,26.5,94.4,0.95,0.0,0.0,54637.83,37227.92,1864.97,4.0,63.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34916.2,30155.36,27562.730000000003,31216.252500000002,24070.825000000004,17400.3925,45427.92,38378.76,41106.6,43248.36,45340.41,45352.439999999995,73.0,73.5,79.3,45.5,46.8,52.1
2020-02-22,41.4,63.5,0.95,0.0,0.0,39835.4,30033.453333333335,1414.8799999999999,5.0,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37227.92,34916.2,30155.36,27562.730000000003,31216.252500000002,24070.825000000004,54637.83,45427.92,38378.76,41106.6,43248.36,45340.41,94.4,73.0,73.5,79.3,45.5,46.8
2020-02-23,39.2,52.5,0.95,0.0,0.0,47506.65,28594.81333333333,621.6,6.0,74.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30033.453333333335,37227.92,34916.2,30155.36,27562.730000000003,31216.252500000002,39835.4,54637.83,45427.92,38378.76,41106.6,43248.36,63.5,94.4,73.0,73.5,79.3,45.5
2020-02-24,22.8,74.3,0.95,0.0,0.0,45586.12,25591.28,1153.04,0.0,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28594.81333333333,30033.453333333335,37227.92,34916.2,30155.36,27562.730000000003,47506.65,39835.4,54637.83,45427.92,38378.76,41106.6,52.5,63.5,94.4,73.0,73.5,79.3
2020-02-25,36.4,58.9,0.95,0.0,0.0,46345.23,20260.94,1046.25,1.0,62.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25591.28,28594.81333333333,30033.453333333335,37227.92,34916.2,30155.36,45586.12,47506.65,39835.4,54637.83,45427.92,38378.76,74.3,52.5,63.5,94.4,73.0,73.5
2020-02-26,27.1,62.4,0.95,0.0,0.0,46730.87,20363.3,1176.7,2.0,52.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260.94,25591.28,28594.81333333333,30033.453333333335,37227.92,34916.2,46345.23,45586.12,47506.65,39835.4,54637.83,45427.92,58.9,74.3,52.5,63.5,94.4,73.0
2020-02-27,31.2,52.4,0.95,0.0,0.0,62048.2,34116.939999999995,1581.12,3.0,76.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20363.3,20260.94,25591.28,28594.81333333333,30033.453333333335,37227.92,46730.87,46345.23,45586.12,47506.65,39835.4,54637.83,62.4,58.9,74.3,52.5,63.5,94.4
2020-02-28,24.5,76.4,0.95,0.0,0.0,54383.700000000004,32499.479999999996,2372.2,4.0,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34116.939999999995,20363.3,20260.94,25591.28,28594.81333333333,30033.453333333335,62048.2,46730.87,46345.23,45586.12,47506.65,39835.4,52.4,62.4,58.9,74.3,52.5,63.5
2020-02-29,32.1,68.4,0.95,0.0,0.0,48917.4,38742.219999999994,1791.2399999999998,5.0,52.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32499.479999999996,34116.939999999995,20363.3,20260.94,25591.28,28594.81333333333,54383.700000000004,62048.2,46730.87,46345.23,45586.12,47506.65,76.4,52.4,62.4,58.9,74.3,52.5
2020-03-01,30.9,52.4,0.8999999999999999,0.0,0.0,49948.8,42850.53333333333,1777.23,6.0,79.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38742.219999999994,32499.479999999996,34116.939999999995,20363.3,20260.94,25591.28,48917.4,54383.700000000004,62048.2,46730.87,46345.23,45586.12,68.4,76.4,52.4,62.4,58.9,74.3
2020-03-02,20.0,79.3,0.95,0.0,0.0,48505.600000000006,59789.31,2541.63,0.0,66.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42850.53333333333,38742.219999999994,32499.479999999996,34116.939999999995,20363.3,20260.94,49948.8,48917.4,54383.700000000004,62048.2,46730.87,46345.23,52.4,68.4,76.4,52.4,62.4,58.9
2020-03-03,31.7,66.5,0.95,0.0,0.0,40139.9,26685.9,1138.41,1.0,75.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59789.31,42850.53333333333,38742.219999999994,32499.479999999996,34116.939999999995,20363.3,48505.600000000006,49948.8,48917.4,54383.700000000004,62048.2,46730.87,79.3,52.4,68.4,76.4,52.4,62.4
2020-03-04,18.5,75.2,0.95,0.0,0.0,39984.12,53146.1,2483.1,2.0,74.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26685.9,59789.31,42850.53333333333,38742.219999999994,32499.479999999996,34116.939999999995,40139.9,48505.600000000006,49948.8,48917.4,54383.700000000004,62048.2,66.5,79.3,52.4,68.4,76.4,52.4
2020-03-05,27.2,74.7,0.95,0.0,0.0,52559.82,39862.76,1404.5,3.0,50.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53146.1,26685.9,59789.31,42850.53333333333,38742.219999999994,32499.479999999996,39984.12,40139.9,48505.600000000006,49948.8,48917.4,54383.700000000004,75.2,66.5,79.3,52.4,68.4,76.4
2020-03-06,29.2,50.8,0.95,0.0,0.0,39749.600000000006,29907.4,1456.0,4.0,76.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39862.76,53146.1,26685.9,59789.31,42850.53333333333,38742.219999999994,52559.82,39984.12,40139.9,48505.600000000006,49948.8,48917.4,74.7,75.2,66.5,79.3,52.4,68.4
2020-03-07,32.5,76.1,0.95,0.0,0.0,43672.409999999996,37101.026666666665,1174.5,5.0,55.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29907.4,39862.76,53146.1,26685.9,59789.31,42850.53333333333,39749.600000000006,52559.82,39984.12,40139.9,48505.600000000006,49948.8,50.8,74.7,75.2,66.5,79.3,52.4
2020-03-08,36.3,55.5,0.95,0.0,0.0,42455.600000000006,33081.94,1231.4288,6.0,66.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37101.026666666665,29907.4,39862.76,53146.1,26685.9,59789.31,43672.409999999996,39749.600000000006,52559.82,39984.12,40139.9,48505.600000000006,76.1,50.8,74.7,75.2,66.5,79.3
2020-03-09,25.5,66.8,0.95,0.0,0.0,40962.24,37356.0,1198.6000000000001,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33081.94,37101.026666666665,29907.4,39862.76,53146.1,26685.9,42455.600000000006,43672.409999999996,39749.600000000006,52559.82,39984.12,40139.9,55.5,76.1,50.8,74.7,75.2,66.5
2020-03-10,21.0,74.0,0.95,0.0,0.0,45354.2,38917.200000000004,1526.25,1.0,90.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37356.0,33081.94,37101.026666666665,29907.4,39862.76,53146.1,40962.24,42455.600000000006,43672.409999999996,39749.600000000006,52559.82,39984.12,66.8,55.5,76.1,50.8,74.7,75.2
2020-03-11,20.0,90.8,0.95,0.0,0.0,38294.62,59370.299999999996,2720.0,2.0,87.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38917.200000000004,37356.0,33081.94,37101.026666666665,29907.4,39862.76,45354.2,40962.24,42455.600000000006,43672.409999999996,39749.600000000006,52559.82,74.0,66.8,55.5,76.1,50.8,74.7
2020-03-12,21.8,87.7,0.95,0.0,0.0,55563.200000000004,72517.25,2006.4,3.0,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59370.299999999996,38917.200000000004,37356.0,33081.94,37101.026666666665,29907.4,38294.62,45354.2,40962.24,42455.600000000006,43672.409999999996,39749.600000000006,90.8,74.0,66.8,55.5,76.1,50.8
2020-03-13,23.4,69.8,0.95,0.0,0.0,33360.64,59571.6,1027.5,4.0,51.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72517.25,59370.299999999996,38917.200000000004,37356.0,33081.94,37101.026666666665,55563.200000000004,38294.62,45354.2,40962.24,42455.600000000006,43672.409999999996,87.7,90.8,74.0,66.8,55.5,76.1
2020-03-14,31.4,51.4,0.95,0.0,0.0,29593.539999999997,67846.7,1483.3600000000001,5.0,49.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59571.6,72517.25,59370.299999999996,38917.200000000004,37356.0,33081.94,33360.64,55563.200000000004,38294.62,45354.2,40962.24,42455.600000000006,69.8,87.7,90.8,74.0,66.8,55.5
